run_name,target_family,noise_mode,aggregate_mean_theta,accuracy_reference,theta_1,theta_2,theta_3,theta_4,theta_5
run_00228,task_proxy_irt,variable,0.41914097453743526,0.34468941063286473,1.8676063539576442,0.9194058971647341,0.7991013949079437,-0.7524885440055654,-0.7379202293375802
run_00054,task_proxy_irt,variable,0.4184737403985432,0.3442119103706476,1.3333886126613954,-0.02030839183318886,0.6692561218236953,-0.40630495356071655,0.5163373129015303
run_00130,task_proxy_irt,variable,0.4148320777044369,0.34763027500167715,0.3921246332206201,-0.06191029426666325,0.5772367017246255,0.36080086717316745,0.805908480670435
run_00180,task_proxy_irt,variable,0.40799372765630826,0.350422060763208,0.6392434692016064,-0.6542869495813042,-0.9099646298216674,1.6561835459607863,1.3087932025221205
run_00015,task_proxy_irt,variable,0.402468820095747,0.34572565728405763,0.9698279417522396,0.24654981940764584,-0.3228790261366783,-0.042379446153465256,1.1612248116089934
run_00178,task_proxy_irt,variable,0.3996986876685799,0.34997443980784404,-0.5185490105229905,1.3752676823655567,-0.9793652325977286,0.9467457025648262,1.1743942965332357
run_00063,task_proxy_irt,variable,0.39799917942809343,0.3553460734446175,-0.24533135151947558,1.6086001491535953,0.25728698975825454,0.3123172297233574,0.057122880024735465
run_00064,task_proxy_irt,variable,0.3901230614685172,0.35397744705427836,0.36002814406697736,1.11478317103635,1.0739383230572808,-0.9306324447499262,0.3324981139319046
run_00155,task_proxy_irt,variable,0.36556594330110126,0.3392976449581039,-0.8779439208867654,0.047714025324902654,0.10471183163097349,1.2229822135598456,1.33036556687655
run_00137,task_proxy_irt,variable,0.3583499480173448,0.3453378542230616,0.28886140263195487,0.08122361136284093,-0.3167098903088209,1.3308736885572257,0.4075009278435236
run_00217,task_proxy_irt,variable,0.34990859782492445,0.34804817304392116,-0.14053927620644277,1.4216368396679755,0.5703097077977306,0.40870621753498326,-0.5105704996696242
run_00039,task_proxy_irt,variable,0.34655683462770137,0.3411167325970814,-0.2995433432394814,0.7603110142987745,-0.23336876243844995,0.5363325089690855,0.9690527555485782
run_00070,task_proxy_irt,variable,0.34109960321511296,0.3468823422180462,2.130038158353279,0.8129422792901488,1.1047927239097846,-0.4752730569860087,-1.8670020884916383
run_00081,task_proxy_irt,variable,0.33453730992172803,0.3402984102506097,0.337160819128439,1.4100481764149195,-1.6315745451861132,1.592603845397891,-0.03555174614649598
run_00188,task_proxy_irt,variable,0.33449744515660484,0.35147597174155937,0.24305809979600854,0.25699735168908294,0.6928543720145978,1.0976046831510844,-0.6180272808677494
run_00195,task_proxy_irt,variable,0.33060927570235477,0.3444027975942667,2.4910421612050353,0.29080646669998134,-0.7909658914059329,0.6374938940157833,-0.975330252003093
run_00237,task_proxy_irt,variable,0.32688546477247993,0.35177378560588035,-0.37633100394958763,0.15679031017246942,0.04483511144871558,1.3676032787531036,0.44152962743769886
run_00084,task_proxy_irt,variable,0.3243794864060755,0.3483340962409112,0.1516450899919226,-0.04738565713939917,2.3668600774964457,-1.224119662045754,0.3748975837271623
run_00183,task_proxy_irt,variable,0.3140608391678578,0.34899926338638787,-0.07379897486294816,0.7317706586900729,1.0781320457299295,-0.5049975932868749,0.3391980595691098
