continuation_id,role,selection_tranche,fit_budget,referee_holdout,prefix_repeat_seed,data_seed,direction_id,direction_family,direction_outcome_status,sign,target_hellinger,achieved_hellinger_to_tied,tv_to_tied,max_phase_1_materialized_epoch,max_total_materialized_epoch,weights_json
dense_08_h150_plus,local_wave2b_dense_geometry,dense_geometry,True,False,0,930000,dense_08,dense_geometry,outcome-blind deterministic geometry,plus,0.15,0.1502293544454757,0.171875,3.568238587003007,12.97380982127782,"{""dolma3_arxiv"": 0.021484375, ""dolma3_cc/art_and_design_high"": 0.00341796875, ""dolma3_cc/art_and_design_low"": 0.009765625, ""dolma3_cc/crime_and_law_high"": 0.017578125, ""dolma3_cc/crime_and_law_low"": 0.02099609375, ""dolma3_cc/education_and_jobs_high"": 0.0146484375, ""dolma3_cc/education_and_jobs_low"": 0.01806640625, ""dolma3_cc/electronics_and_hardware_high"": 0.0615234375, ""dolma3_cc/electronics_and_hardware_low"": 0.00146484375, ""dolma3_cc/entertainment_high"": 0.00439453125, ""dolma3_cc/entertainment_low"": 0.0078125, ""dolma3_cc/finance_and_business_high"": 0.03564453125, ""dolma3_cc/finance_and_business_low"": 0.00537109375, ""dolma3_cc/food_and_dining_high"": 0.0068359375, ""dolma3_cc/food_and_dining_low"": 0.0009765625, ""dolma3_cc/games_high"": 0.00732421875, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.0068359375, ""dolma3_cc/health_low"": 0.005859375, ""dolma3_cc/history_and_geography_high"": 0.0078125, ""dolma3_cc/history_and_geography_low"": 0.0068359375, ""dolma3_cc/industrial_high"": 0.00732421875, ""dolma3_cc/industrial_low"": 0.005859375, ""dolma3_cc/literature_high"": 0.03466796875, ""dolma3_cc/literature_low"": 0.07275390625, ""dolma3_cc/science_math_and_technology_high"": 0.0234375, ""dolma3_cc/science_math_and_technology_low"": 0.0263671875, ""dolma3_finemath_3plus"": 0.0205078125, ""dolma3_stack_edu"": 0.056640625, ""dolma3_wikipedia"": 0.01025390625, ""dolmino_common_crawl_hq"": 0.05126953125, ""dolmino_olmocr_pdfs_hq"": 0.06884765625, ""dolmino_stack_edu_fim"": 0.1396484375, ""dolmino_stem_heavy_crawl"": 0.00439453125, ""dolmino_synth_code"": 0.03271484375, ""dolmino_synth_instruction"": 0.0107421875, ""dolmino_synth_math"": 0.01220703125, ""dolmino_synth_qa"": 0.14453125, ""dolmino_synth_thinking"": 0.01171875}"
dense_09_h150_minus,local_wave2b_dense_geometry,dense_geometry,True,False,0,930000,dense_09,dense_geometry,outcome-blind deterministic geometry,minus,0.15,0.150069194000727,0.17822265625,4.247903079765485,13.653474314040299,"{""dolma3_arxiv"": 0.04345703125, ""dolma3_cc/art_and_design_high"": 0.00732421875, ""dolma3_cc/art_and_design_low"": 0.005859375, ""dolma3_cc/crime_and_law_high"": 0.01220703125, ""dolma3_cc/crime_and_law_low"": 0.0078125, ""dolma3_cc/education_and_jobs_high"": 0.00439453125, ""dolma3_cc/education_and_jobs_low"": 0.0107421875, ""dolma3_cc/electronics_and_hardware_high"": 0.0322265625, ""dolma3_cc/electronics_and_hardware_low"": 0.00927734375, ""dolma3_cc/entertainment_high"": 0.0078125, ""dolma3_cc/entertainment_low"": 0.0087890625, ""dolma3_cc/finance_and_business_high"": 0.0166015625, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.015625, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.02197265625, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.00732421875, ""dolma3_cc/health_low"": 0.01416015625, ""dolma3_cc/history_and_geography_high"": 0.0048828125, ""dolma3_cc/history_and_geography_low"": 0.00830078125, ""dolma3_cc/industrial_high"": 0.0078125, ""dolma3_cc/industrial_low"": 0.0224609375, ""dolma3_cc/literature_high"": 0.0322265625, ""dolma3_cc/literature_low"": 0.044921875, ""dolma3_cc/science_math_and_technology_high"": 0.03076171875, ""dolma3_cc/science_math_and_technology_low"": 0.0283203125, ""dolma3_finemath_3plus"": 0.01904296875, ""dolma3_stack_edu"": 0.07568359375, ""dolma3_wikipedia"": 0.01220703125, ""dolmino_common_crawl_hq"": 0.0615234375, ""dolmino_olmocr_pdfs_hq"": 0.04833984375, ""dolmino_stack_edu_fim"": 0.15966796875, ""dolmino_stem_heavy_crawl"": 0.00634765625, ""dolmino_synth_code"": 0.02197265625, ""dolmino_synth_instruction"": 0.00390625, ""dolmino_synth_math"": 0.0146484375, ""dolmino_synth_qa"": 0.14892578125, ""dolmino_synth_thinking"": 0.01416015625}"
dense_09_h150_plus,local_wave2b_dense_geometry,dense_geometry,True,False,0,930000,dense_09,dense_geometry,outcome-blind deterministic geometry,plus,0.15,0.15039332206769102,0.18212890625,2.247746174558775,10.425067973418528,"{""dolma3_arxiv"": 0.02001953125, ""dolma3_cc/art_and_design_high"": 0.0068359375, ""dolma3_cc/art_and_design_low"": 0.005859375, ""dolma3_cc/crime_and_law_high"": 0.03369140625, ""dolma3_cc/crime_and_law_low"": 0.01220703125, ""dolma3_cc/education_and_jobs_high"": 0.009765625, ""dolma3_cc/education_and_jobs_low"": 0.01953125, ""dolma3_cc/electronics_and_hardware_high"": 0.02392578125, ""dolma3_cc/electronics_and_hardware_low"": 0.0009765625, ""dolma3_cc/entertainment_high"": 0.00390625, ""dolma3_cc/entertainment_low"": 0.01025390625, ""dolma3_cc/finance_and_business_high"": 0.06298828125, ""dolma3_cc/finance_and_business_low"": 0.00390625, ""dolma3_cc/food_and_dining_high"": 0.0048828125, ""dolma3_cc/food_and_dining_low"": 0.001953125, ""dolma3_cc/games_high"": 0.001953125, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.0078125, ""dolma3_cc/health_low"": 0.00390625, ""dolma3_cc/history_and_geography_high"": 0.009765625, ""dolma3_cc/history_and_geography_low"": 0.0068359375, ""dolma3_cc/industrial_high"": 0.02880859375, ""dolma3_cc/industrial_low"": 0.005859375, ""dolma3_cc/literature_high"": 0.076171875, ""dolma3_cc/literature_low"": 0.01806640625, ""dolma3_cc/science_math_and_technology_high"": 0.01416015625, ""dolma3_cc/science_math_and_technology_low"": 0.07958984375, ""dolma3_finemath_3plus"": 0.0341796875, ""dolma3_stack_edu"": 0.10205078125, ""dolma3_wikipedia"": 0.0029296875, ""dolmino_common_crawl_hq"": 0.04345703125, ""dolmino_olmocr_pdfs_hq"": 0.12646484375, ""dolmino_stack_edu_fim"": 0.0380859375, ""dolmino_stem_heavy_crawl"": 0.00244140625, ""dolmino_synth_code"": 0.033203125, ""dolmino_synth_instruction"": 0.013671875, ""dolmino_synth_math"": 0.0234375, ""dolmino_synth_qa"": 0.09765625, ""dolmino_synth_thinking"": 0.00732421875}"
dense_10_h150_minus,local_wave2b_dense_geometry,dense_geometry,True,False,0,930000,dense_10,dense_geometry,outcome-blind deterministic geometry,minus,0.15,0.15025923844058023,0.16064453125,1.652754540116746,10.764900219799769,"{""dolma3_arxiv"": 0.0146484375, ""dolma3_cc/art_and_design_high"": 0.005859375, ""dolma3_cc/art_and_design_low"": 0.0048828125, ""dolma3_cc/crime_and_law_high"": 0.0234375, ""dolma3_cc/crime_and_law_low"": 0.01904296875, ""dolma3_cc/education_and_jobs_high"": 0.00634765625, ""dolma3_cc/education_and_jobs_low"": 0.01025390625, ""dolma3_cc/electronics_and_hardware_high"": 0.05029296875, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.001953125, ""dolma3_cc/entertainment_low"": 0.0126953125, ""dolma3_cc/finance_and_business_high"": 0.0126953125, ""dolma3_cc/finance_and_business_low"": 0.00537109375, ""dolma3_cc/food_and_dining_high"": 0.009765625, ""dolma3_cc/food_and_dining_low"": 0.001953125, ""dolma3_cc/games_high"": 0.0068359375, ""dolma3_cc/games_low"": 0.0009765625, ""dolma3_cc/health_high"": 0.005859375, ""dolma3_cc/health_low"": 0.00634765625, ""dolma3_cc/history_and_geography_high"": 0.00537109375, ""dolma3_cc/history_and_geography_low"": 0.0068359375, ""dolma3_cc/industrial_high"": 0.01123046875, ""dolma3_cc/industrial_low"": 0.01513671875, ""dolma3_cc/literature_high"": 0.064453125, ""dolma3_cc/literature_low"": 0.0283203125, ""dolma3_cc/science_math_and_technology_high"": 0.02294921875, ""dolma3_cc/science_math_and_technology_low"": 0.080078125, ""dolma3_finemath_3plus"": 0.02294921875, ""dolma3_stack_edu"": 0.0966796875, ""dolma3_wikipedia"": 0.00390625, ""dolmino_common_crawl_hq"": 0.14208984375, ""dolmino_olmocr_pdfs_hq"": 0.0732421875, ""dolmino_stack_edu_fim"": 0.06982421875, ""dolmino_stem_heavy_crawl"": 0.0029296875, ""dolmino_synth_code"": 0.0244140625, ""dolmino_synth_instruction"": 0.005859375, ""dolmino_synth_math"": 0.013671875, ""dolmino_synth_qa"": 0.10205078125, ""dolmino_synth_thinking"": 0.00537109375}"
dense_10_h150_plus,local_wave2b_dense_geometry,dense_geometry,True,False,0,930000,dense_10,dense_geometry,outcome-blind deterministic geometry,plus,0.15,0.14969664011323436,0.14501953125,3.398322463812388,12.803893698087201,"{""dolma3_arxiv"": 0.06494140625, ""dolma3_cc/art_and_design_high"": 0.0087890625, ""dolma3_cc/art_and_design_low"": 0.0068359375, ""dolma3_cc/crime_and_law_high"": 0.0166015625, ""dolma3_cc/crime_and_law_low"": 0.0048828125, ""dolma3_cc/education_and_jobs_high"": 0.00634765625, ""dolma3_cc/education_and_jobs_low"": 0.02001953125, ""dolma3_cc/electronics_and_hardware_high"": 0.01513671875, ""dolma3_cc/electronics_and_hardware_low"": 0.0029296875, ""dolma3_cc/entertainment_high"": 0.01806640625, ""dolma3_cc/entertainment_low"": 0.0068359375, ""dolma3_cc/finance_and_business_high"": 0.08251953125, ""dolma3_cc/finance_and_business_low"": 0.0029296875, ""dolma3_cc/food_and_dining_high"": 0.00830078125, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.00732421875, ""dolma3_cc/games_low"": 0.001953125, ""dolma3_cc/health_high"": 0.01025390625, ""dolma3_cc/health_low"": 0.00927734375, ""dolma3_cc/history_and_geography_high"": 0.00830078125, ""dolma3_cc/history_and_geography_low"": 0.00830078125, ""dolma3_cc/industrial_high"": 0.02001953125, ""dolma3_cc/industrial_low"": 0.0087890625, ""dolma3_cc/literature_high"": 0.03662109375, ""dolma3_cc/literature_low"": 0.02978515625, ""dolma3_cc/science_math_and_technology_high"": 0.01953125, ""dolma3_cc/science_math_and_technology_low"": 0.0263671875, ""dolma3_finemath_3plus"": 0.0283203125, ""dolma3_stack_edu"": 0.07861328125, ""dolma3_wikipedia"": 0.009765625, ""dolmino_common_crawl_hq"": 0.01806640625, ""dolmino_olmocr_pdfs_hq"": 0.08203125, ""dolmino_stack_edu_fim"": 0.09228515625, ""dolmino_stem_heavy_crawl"": 0.005859375, ""dolmino_synth_code"": 0.029296875, ""dolmino_synth_instruction"": 0.0087890625, ""dolmino_synth_math"": 0.02490234375, ""dolmino_synth_qa"": 0.1474609375, ""dolmino_synth_thinking"": 0.0205078125}"
dense_11_h150_minus,local_wave2b_dense_geometry,dense_geometry,True,False,0,930000,dense_11,dense_geometry,outcome-blind deterministic geometry,minus,0.15,0.15010133259361907,0.16650390625,2.446076719372784,11.444564712562245,"{""dolma3_arxiv"": 0.03173828125, ""dolma3_cc/art_and_design_high"": 0.01123046875, ""dolma3_cc/art_and_design_low"": 0.00537109375, ""dolma3_cc/crime_and_law_high"": 0.01025390625, ""dolma3_cc/crime_and_law_low"": 0.00927734375, ""dolma3_cc/education_and_jobs_high"": 0.00390625, ""dolma3_cc/education_and_jobs_low"": 0.01220703125, ""dolma3_cc/electronics_and_hardware_high"": 0.03369140625, ""dolma3_cc/electronics_and_hardware_low"": 0.0029296875, ""dolma3_cc/entertainment_high"": 0.0078125, ""dolma3_cc/entertainment_low"": 0.01220703125, ""dolma3_cc/finance_and_business_high"": 0.03515625, ""dolma3_cc/finance_and_business_low"": 0.00146484375, ""dolma3_cc/food_and_dining_high"": 0.00390625, ""dolma3_cc/food_and_dining_low"": 0.00146484375, ""dolma3_cc/games_high"": 0.01123046875, ""dolma3_cc/games_low"": 0.00537109375, ""dolma3_cc/health_high"": 0.00537109375, ""dolma3_cc/health_low"": 0.00341796875, ""dolma3_cc/history_and_geography_high"": 0.00634765625, ""dolma3_cc/history_and_geography_low"": 0.01220703125, ""dolma3_cc/industrial_high"": 0.01220703125, ""dolma3_cc/industrial_low"": 0.01123046875, ""dolma3_cc/literature_high"": 0.02392578125, ""dolma3_cc/literature_low"": 0.03076171875, ""dolma3_cc/science_math_and_technology_high"": 0.04443359375, ""dolma3_cc/science_math_and_technology_low"": 0.0595703125, ""dolma3_finemath_3plus"": 0.01953125, ""dolma3_stack_edu"": 0.1611328125, ""dolma3_wikipedia"": 0.005859375, ""dolmino_common_crawl_hq"": 0.0302734375, ""dolmino_olmocr_pdfs_hq"": 0.05078125, ""dolmino_stack_edu_fim"": 0.130859375, ""dolmino_stem_heavy_crawl"": 0.00244140625, ""dolmino_synth_code"": 0.0361328125, ""dolmino_synth_instruction"": 0.0078125, ""dolmino_synth_math"": 0.0078125, ""dolmino_synth_qa"": 0.1318359375, ""dolmino_synth_thinking"": 0.0068359375}"
dense_11_h150_plus,local_wave2b_dense_geometry,dense_geometry,True,False,0,930000,dense_11,dense_geometry,outcome-blind deterministic geometry,plus,0.15,0.15002665559726852,0.18310546875,2.39996775341063,11.614480835752865,"{""dolma3_arxiv"": 0.0283203125, ""dolma3_cc/art_and_design_high"": 0.00439453125, ""dolma3_cc/art_and_design_low"": 0.00634765625, ""dolma3_cc/crime_and_law_high"": 0.03857421875, ""dolma3_cc/crime_and_law_low"": 0.0107421875, ""dolma3_cc/education_and_jobs_high"": 0.009765625, ""dolma3_cc/education_and_jobs_low"": 0.01611328125, ""dolma3_cc/electronics_and_hardware_high"": 0.0234375, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.00439453125, ""dolma3_cc/entertainment_low"": 0.00732421875, ""dolma3_cc/finance_and_business_high"": 0.0283203125, ""dolma3_cc/finance_and_business_low"": 0.01025390625, ""dolma3_cc/food_and_dining_high"": 0.01904296875, ""dolma3_cc/food_and_dining_low"": 0.00341796875, ""dolma3_cc/games_high"": 0.00439453125, ""dolma3_cc/games_low"": 0.00048828125, ""dolma3_cc/health_high"": 0.0107421875, ""dolma3_cc/health_low"": 0.015625, ""dolma3_cc/history_and_geography_high"": 0.00732421875, ""dolma3_cc/history_and_geography_low"": 0.0048828125, ""dolma3_cc/industrial_high"": 0.017578125, ""dolma3_cc/industrial_low"": 0.01220703125, ""dolma3_cc/literature_high"": 0.09716796875, ""dolma3_cc/literature_low"": 0.02734375, ""dolma3_cc/science_math_and_technology_high"": 0.0107421875, ""dolma3_cc/science_math_and_technology_low"": 0.037109375, ""dolma3_finemath_3plus"": 0.03271484375, ""dolma3_stack_edu"": 0.04833984375, ""dolma3_wikipedia"": 0.00634765625, ""dolmino_common_crawl_hq"": 0.0869140625, ""dolmino_olmocr_pdfs_hq"": 0.115234375, ""dolmino_stack_edu_fim"": 0.0498046875, ""dolmino_stem_heavy_crawl"": 0.00634765625, ""dolmino_synth_code"": 0.02001953125, ""dolmino_synth_instruction"": 0.00634765625, ""dolmino_synth_math"": 0.041015625, ""dolmino_synth_qa"": 0.1123046875, ""dolmino_synth_thinking"": 0.01513671875}"
dense_12_h150_minus,local_wave2b_dense_geometry,dense_geometry,True,False,0,930000,dense_12,dense_geometry,outcome-blind deterministic geometry,minus,0.15,0.1503995358663233,0.16943359375,1.8180299941284208,11.104732466181007,"{""dolma3_arxiv"": 0.017578125, ""dolma3_cc/art_and_design_high"": 0.00634765625, ""dolma3_cc/art_and_design_low"": 0.005859375, ""dolma3_cc/crime_and_law_high"": 0.0361328125, ""dolma3_cc/crime_and_law_low"": 0.0107421875, ""dolma3_cc/education_and_jobs_high"": 0.015625, ""dolma3_cc/education_and_jobs_low"": 0.01220703125, ""dolma3_cc/electronics_and_hardware_high"": 0.0224609375, ""dolma3_cc/electronics_and_hardware_low"": 0.0029296875, ""dolma3_cc/entertainment_high"": 0.009765625, ""dolma3_cc/entertainment_low"": 0.03857421875, ""dolma3_cc/finance_and_business_high"": 0.03857421875, ""dolma3_cc/finance_and_business_low"": 0.001953125, ""dolma3_cc/food_and_dining_high"": 0.0068359375, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.0048828125, ""dolma3_cc/games_low"": 0.0009765625, ""dolma3_cc/health_high"": 0.0048828125, ""dolma3_cc/health_low"": 0.021484375, ""dolma3_cc/history_and_geography_high"": 0.00732421875, ""dolma3_cc/history_and_geography_low"": 0.00830078125, ""dolma3_cc/industrial_high"": 0.01025390625, ""dolma3_cc/industrial_low"": 0.0078125, ""dolma3_cc/literature_high"": 0.05078125, ""dolma3_cc/literature_low"": 0.03662109375, ""dolma3_cc/science_math_and_technology_high"": 0.0185546875, ""dolma3_cc/science_math_and_technology_low"": 0.0390625, ""dolma3_finemath_3plus"": 0.02099609375, ""dolma3_stack_edu"": 0.13671875, ""dolma3_wikipedia"": 0.0048828125, ""dolmino_common_crawl_hq"": 0.02880859375, ""dolmino_olmocr_pdfs_hq"": 0.03955078125, ""dolmino_stack_edu_fim"": 0.11474609375, ""dolmino_stem_heavy_crawl"": 0.0029296875, ""dolmino_synth_code"": 0.02685546875, ""dolmino_synth_instruction"": 0.0048828125, ""dolmino_synth_math"": 0.015625, ""dolmino_synth_qa"": 0.15771484375, ""dolmino_synth_thinking"": 0.00732421875}"
dense_12_h150_plus,local_wave2b_dense_geometry,dense_geometry,True,False,0,930000,dense_12,dense_geometry,outcome-blind deterministic geometry,plus,0.15,0.15018494415473022,0.17919921875,2.71865797104991,12.124229205324724,"{""dolma3_arxiv"": 0.05224609375, ""dolma3_cc/art_and_design_high"": 0.00830078125, ""dolma3_cc/art_and_design_low"": 0.005859375, ""dolma3_cc/crime_and_law_high"": 0.0107421875, ""dolma3_cc/crime_and_law_low"": 0.00927734375, ""dolma3_cc/education_and_jobs_high"": 0.00244140625, ""dolma3_cc/education_and_jobs_low"": 0.01708984375, ""dolma3_cc/electronics_and_hardware_high"": 0.0361328125, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.00341796875, ""dolma3_cc/entertainment_low"": 0.001953125, ""dolma3_cc/finance_and_business_high"": 0.02587890625, ""dolma3_cc/finance_and_business_low"": 0.00927734375, ""dolma3_cc/food_and_dining_high"": 0.01171875, ""dolma3_cc/food_and_dining_low"": 0.001953125, ""dolma3_cc/games_high"": 0.01025390625, ""dolma3_cc/games_low"": 0.001953125, ""dolma3_cc/health_high"": 0.01171875, ""dolma3_cc/health_low"": 0.00244140625, ""dolma3_cc/history_and_geography_high"": 0.00634765625, ""dolma3_cc/history_and_geography_low"": 0.0068359375, ""dolma3_cc/industrial_high"": 0.02099609375, ""dolma3_cc/industrial_low"": 0.017578125, ""dolma3_cc/literature_high"": 0.04736328125, ""dolma3_cc/literature_low"": 0.0224609375, ""dolma3_cc/science_math_and_technology_high"": 0.0244140625, ""dolma3_cc/science_math_and_technology_low"": 0.056640625, ""dolma3_finemath_3plus"": 0.03076171875, ""dolma3_stack_edu"": 0.0546875, ""dolma3_wikipedia"": 0.0078125, ""dolmino_common_crawl_hq"": 0.09814453125, ""dolmino_olmocr_pdfs_hq"": 0.15478515625, ""dolmino_stack_edu_fim"": 0.0546875, ""dolmino_stem_heavy_crawl"": 0.00537109375, ""dolmino_synth_code"": 0.0263671875, ""dolmino_synth_instruction"": 0.01025390625, ""dolmino_synth_math"": 0.021484375, ""dolmino_synth_qa"": 0.0927734375, ""dolmino_synth_thinking"": 0.01416015625}"
dense_13_h150_minus,local_wave2b_dense_geometry,dense_geometry,True,False,0,930000,dense_13,dense_geometry,outcome-blind deterministic geometry,minus,0.15,0.1499498900242992,0.18408203125,3.908070833384246,13.313642067659059,"{""dolma3_arxiv"": 0.041015625, ""dolma3_cc/art_and_design_high"": 0.017578125, ""dolma3_cc/art_and_design_low"": 0.0087890625, ""dolma3_cc/crime_and_law_high"": 0.02783203125, ""dolma3_cc/crime_and_law_low"": 0.00634765625, ""dolma3_cc/education_and_jobs_high"": 0.0048828125, ""dolma3_cc/education_and_jobs_low"": 0.0185546875, ""dolma3_cc/electronics_and_hardware_high"": 0.0361328125, ""dolma3_cc/electronics_and_hardware_low"": 0.0029296875, ""dolma3_cc/entertainment_high"": 0.00830078125, ""dolma3_cc/entertainment_low"": 0.00390625, ""dolma3_cc/finance_and_business_high"": 0.02880859375, ""dolma3_cc/finance_and_business_low"": 0.00390625, ""dolma3_cc/food_and_dining_high"": 0.00830078125, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.00732421875, ""dolma3_cc/games_low"": 0.0009765625, ""dolma3_cc/health_high"": 0.00634765625, ""dolma3_cc/health_low"": 0.00537109375, ""dolma3_cc/history_and_geography_high"": 0.01220703125, ""dolma3_cc/history_and_geography_low"": 0.00732421875, ""dolma3_cc/industrial_high"": 0.01171875, ""dolma3_cc/industrial_low"": 0.01220703125, ""dolma3_cc/literature_high"": 0.0322265625, ""dolma3_cc/literature_low"": 0.03076171875, ""dolma3_cc/science_math_and_technology_high"": 0.0126953125, ""dolma3_cc/science_math_and_technology_low"": 0.10205078125, ""dolma3_finemath_3plus"": 0.015625, ""dolma3_stack_edu"": 0.0751953125, ""dolma3_wikipedia"": 0.01123046875, ""dolmino_common_crawl_hq"": 0.07373046875, ""dolmino_olmocr_pdfs_hq"": 0.05615234375, ""dolmino_stack_edu_fim"": 0.15576171875, ""dolmino_stem_heavy_crawl"": 0.0048828125, ""dolmino_synth_code"": 0.021484375, ""dolmino_synth_instruction"": 0.00634765625, ""dolmino_synth_math"": 0.00634765625, ""dolmino_synth_qa"": 0.09912109375, ""dolmino_synth_thinking"": 0.01318359375}"
dense_13_h150_plus,local_wave2b_dense_geometry,dense_geometry,True,False,0,930000,dense_13,dense_geometry,outcome-blind deterministic geometry,plus,0.15,0.15017938604188763,0.16259765625,3.171385959864047,10.59498409660915,"{""dolma3_arxiv"": 0.021484375, ""dolma3_cc/art_and_design_high"": 0.0029296875, ""dolma3_cc/art_and_design_low"": 0.00390625, ""dolma3_cc/crime_and_law_high"": 0.01416015625, ""dolma3_cc/crime_and_law_low"": 0.015625, ""dolma3_cc/education_and_jobs_high"": 0.0078125, ""dolma3_cc/education_and_jobs_low"": 0.0107421875, ""dolma3_cc/electronics_and_hardware_high"": 0.021484375, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.00390625, ""dolma3_cc/entertainment_low"": 0.02392578125, ""dolma3_cc/finance_and_business_high"": 0.03515625, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.009765625, ""dolma3_cc/food_and_dining_low"": 0.001953125, ""dolma3_cc/games_high"": 0.00732421875, ""dolma3_cc/games_low"": 0.00244140625, ""dolma3_cc/health_high"": 0.00927734375, ""dolma3_cc/health_low"": 0.01123046875, ""dolma3_cc/history_and_geography_high"": 0.00341796875, ""dolma3_cc/history_and_geography_low"": 0.0078125, ""dolma3_cc/industrial_high"": 0.01806640625, ""dolma3_cc/industrial_low"": 0.0107421875, ""dolma3_cc/literature_high"": 0.0751953125, ""dolma3_cc/literature_low"": 0.02685546875, ""dolma3_cc/science_math_and_technology_high"": 0.03759765625, ""dolma3_cc/science_math_and_technology_low"": 0.0205078125, ""dolma3_finemath_3plus"": 0.04248046875, ""dolma3_stack_edu"": 0.10205078125, ""dolma3_wikipedia"": 0.00341796875, ""dolmino_common_crawl_hq"": 0.0361328125, ""dolmino_olmocr_pdfs_hq"": 0.10791015625, ""dolmino_stack_edu_fim"": 0.03955078125, ""dolmino_stem_heavy_crawl"": 0.00341796875, ""dolmino_synth_code"": 0.033203125, ""dolmino_synth_instruction"": 0.0078125, ""dolmino_synth_math"": 0.05419921875, ""dolmino_synth_qa"": 0.15087890625, ""dolmino_synth_thinking"": 0.0078125}"
