continuation_id,role,selection_tranche,fit_budget,referee_holdout,prefix_repeat_seed,data_seed,direction_id,direction_family,direction_outcome_status,sign,target_hellinger,bucket,phase_1_count,phase_1_weight,phase_1_materialized_epochs,phase_1_support_cap,total_support_cap
sparse_02_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,dolma3_cc/industrial_high,28,0.013671875,0.21373754449723095,3.8763861032801508,9.722271461529425
sparse_02_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,dolma3_cc/industrial_low,22,0.0107421875,0.3171786697284027,6.298904130910751,22.831337345011402
sparse_02_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,dolma3_cc/literature_high,232,0.11328125,0.5598785616773889,1.8247294804131762,3.2777679606051047
sparse_02_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,dolma3_cc/literature_low,55,0.02685546875,0.4978043058559205,2.862570623457864,15.559838419550267
sparse_02_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,dolma3_cc/science_math_and_technology_high,40,0.01953125,0.10260904717334465,1.6111670776301927,5.818658743238675
sparse_02_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,dolma3_cc/science_math_and_technology_low,222,0.1083984375,1.2475315200565618,2.6922171815700033,9.034406875552962
sparse_02_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,dolma3_finemath_3plus,48,0.0234375,0.880110679007359,5.887372922596878,30.268340406672294
sparse_02_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,dolma3_stack_edu,165,0.08056640625,0.7672688860493677,3.4355042239276807,7.852196443608214
sparse_02_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,dolma3_wikipedia,12,0.005859375,2.0389934782874324,63.28165425173962,256.82463494607566
sparse_02_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,dolmino_common_crawl_hq,99,0.04833984375,0.046844089735568264,1.1981875499015515,1.9817956549488722
sparse_02_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,dolmino_olmocr_pdfs_hq,146,0.0712890625,0.44206908628424635,2.0126821161510144,4.501498534852587
sparse_02_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,dolmino_stack_edu_fim,151,0.07373046875,0.703153206210611,2.4367110001837275,8.07469738628098
sparse_02_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,dolmino_stem_heavy_crawl,8,0.00390625,0.9566171930731732,38.67050276123716,192.14037250647107
sparse_02_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,dolmino_synth_code,20,0.009765625,0.6611018160466985,11.203114659002141,46.40228037065072
sparse_02_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,dolmino_synth_instruction,13,0.00634765625,0.45075628273443,10.207340748685313,52.9511590435811
sparse_02_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,dolmino_synth_math,35,0.01708984375,0.9999865639210959,8.557007785450807,50.372697153797134
sparse_02_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,dolmino_synth_qa,230,0.1123046875,0.27201292326732274,1.3228675132694745,3.3385043366517264
sparse_02_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,dolmino_synth_thinking,19,0.00927734375,0.29689446657675145,6.7672680940978855,21.18642749409473
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_arxiv,67,0.03271484375,1.4792656774790571,9.191919978715855,28.953842953981127
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/art_and_design_high,16,0.0078125,0.0873707380210204,2.7464690588686658,9.086179032045354
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/art_and_design_low,13,0.00634765625,0.1748970515104493,5.33472773227391,15.1945850326734
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/crime_and_law_high,45,0.02197265625,0.1825613498258738,2.8641689185407184,6.7031512182726285
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/crime_and_law_low,22,0.0107421875,0.19868884144656523,4.233630017403927,11.242841081068676
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/education_and_jobs_high,14,0.0068359375,0.034737761877678346,1.7128192461873093,5.532161203685466
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/education_and_jobs_low,32,0.015625,0.16210049095804965,3.752006254127114,7.411329770360684
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/electronics_and_hardware_high,63,0.03076171875,0.29626902136613786,2.177503087250788,6.261217930594374
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/electronics_and_hardware_low,7,0.00341796875,0.0700345933461325,3.5572692537793955,10.48159517050724
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/entertainment_high,5,0.00244140625,0.0073621534716319555,1.5722384864397412,3.932529010266612
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/entertainment_low,56,0.02734375,0.2265822883502693,2.5319940124119213,8.406276377870158
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/finance_and_business_high,26,0.0126953125,0.029799017632716886,1.311783810434791,2.768739380142504
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/finance_and_business_low,9,0.00439453125,0.021647902154784123,1.9523976870420865,3.5511794688992504
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/food_and_dining_high,20,0.009765625,0.07298617787290995,2.9578153350016176,4.616706220985414
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/food_and_dining_low,5,0.00244140625,0.037070076155808894,3.185383375609119,9.65095163254229
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/games_high,16,0.0078125,0.044148982981233834,1.8176807938748492,5.276774771043717
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/games_low,3,0.00146484375,0.022079224620325213,3.0851489808841954,12.171025996870545
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/health_high,46,0.0224609375,0.06585668140718268,1.5007123062420487,2.492927585651884
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/health_low,17,0.00830078125,0.05710531259357823,2.255348893422571,5.69944929616892
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/history_and_geography_high,40,0.01953125,0.1845719237018303,2.5344196788573083,8.454541478448181
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/history_and_geography_low,17,0.00830078125,0.2850446343359584,6.8294805539541,19.195508643021267
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/industrial_high,33,0.01611328125,0.25190496315745076,3.8763861032801508,9.722271461529425
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/industrial_low,26,0.0126953125,0.37484751876993044,6.298904130910751,22.831337345011402
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/literature_high,41,0.02001953125,0.09894405615850409,1.8247294804131762,3.2777679606051047
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/literature_low,65,0.03173828125,0.588314179647906,2.862570623457864,15.559838419550267
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/science_math_and_technology_high,48,0.0234375,0.1231308566080136,1.6111670776301927,5.818658743238675
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_cc/science_math_and_technology_low,39,0.01904296875,0.21916094271263922,2.6922171815700033,9.034406875552962
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_finemath_3plus,57,0.02783203125,1.0451314313212388,5.887372922596878,30.268340406672294
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_stack_edu,195,0.09521484375,0.9067723198765254,3.4355042239276807,7.852196443608214
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolma3_wikipedia,14,0.0068359375,2.3788257246686713,63.28165425173962,256.82463494607566
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolmino_common_crawl_hq,117,0.05712890625,0.05536119696021704,1.1981875499015515,1.9817956549488722
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolmino_olmocr_pdfs_hq,173,0.08447265625,0.5238215885422919,2.0126821161510144,4.501498534852587
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolmino_stack_edu_fim,179,0.08740234375,0.833539231203307,2.4367110001837275,8.07469738628098
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolmino_stem_heavy_crawl,9,0.00439453125,1.07619434220732,38.67050276123716,192.14037250647107
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolmino_synth_code,161,0.07861328125,5.3218696191759225,11.203114659002141,46.40228037065072
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolmino_synth_instruction,16,0.0078125,0.5547769633654523,10.207340748685313,52.9511590435811
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolmino_synth_math,41,0.02001953125,1.171412832021855,8.557007785450807,50.372697153797134
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolmino_synth_qa,272,0.1328125,0.32168484838570344,1.3228675132694745,3.3385043366517264
sparse_02_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,dolmino_synth_thinking,23,0.01123046875,0.35939856480343596,6.7672680940978855,21.18642749409473
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_arxiv,69,0.03369140625,1.523422861881417,9.191919978715855,28.953842953981127
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/art_and_design_high,17,0.00830078125,0.09283140914733418,2.7464690588686658,9.086179032045354
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/art_and_design_low,9,0.00439453125,0.12108257412261875,5.33472773227391,15.1945850326734
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/crime_and_law_high,46,0.0224609375,0.1866182687108932,2.8641689185407184,6.7031512182726285
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/crime_and_law_low,35,0.01708984375,0.3160958841195356,4.233630017403927,11.242841081068676
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/education_and_jobs_high,14,0.0068359375,0.034737761877678346,1.7128192461873093,5.532161203685466
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/education_and_jobs_low,33,0.01611328125,0.1671661313004887,3.752006254127114,7.411329770360684
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/electronics_and_hardware_high,65,0.03173828125,0.305674387123793,2.177503087250788,6.261217930594374
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/electronics_and_hardware_low,7,0.00341796875,0.0700345933461325,3.5572692537793955,10.48159517050724
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/entertainment_high,13,0.00634765625,0.019141599026243086,1.5722384864397412,3.932529010266612
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/entertainment_low,22,0.0107421875,0.08901447042332009,2.5319940124119213,8.406276377870158
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/finance_and_business_high,114,0.0556640625,0.13065723115883557,1.311783810434791,2.768739380142504
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/finance_and_business_low,9,0.00439453125,0.021647902154784123,1.9523976870420865,3.5511794688992504
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/food_and_dining_high,21,0.01025390625,0.07663548676655545,2.9578153350016176,4.616706220985414
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/food_and_dining_low,5,0.00244140625,0.037070076155808894,3.185383375609119,9.65095163254229
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/games_high,16,0.0078125,0.044148982981233834,1.8176807938748492,5.276774771043717
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/games_low,3,0.00146484375,0.022079224620325213,3.0851489808841954,12.171025996870545
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/health_high,18,0.0087890625,0.025770005768028004,1.5007123062420487,2.492927585651884
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/health_low,18,0.0087890625,0.060464448628494594,2.255348893422571,5.69944929616892
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/history_and_geography_high,15,0.00732421875,0.06921447138818636,2.5344196788573083,8.454541478448181
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/history_and_geography_low,18,0.0087890625,0.30181196576748537,6.8294805539541,19.195508643021267
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/industrial_high,34,0.0166015625,0.25953844688949473,3.8763861032801508,9.722271461529425
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/industrial_low,27,0.01318359375,0.3892647310303124,6.298904130910751,22.831337345011402
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/literature_high,73,0.03564453125,0.17616868535538532,1.8247294804131762,3.2777679606051047
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/literature_low,67,0.03271484375,0.6064161544063031,2.862570623457864,15.559838419550267
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/science_math_and_technology_high,49,0.02392578125,0.1256960827873472,1.6111670776301927,5.818658743238675
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_cc/science_math_and_technology_low,108,0.052734375,0.6069072259734625,2.6922171815700033,9.034406875552962
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_finemath_3plus,59,0.02880859375,1.081802709613212,5.887372922596878,30.268340406672294
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_stack_edu,202,0.0986328125,0.9393231211028623,3.4355042239276807,7.852196443608214
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolma3_wikipedia,14,0.0068359375,2.3788257246686713,63.28165425173962,256.82463494607566
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolmino_common_crawl_hq,121,0.05908203125,0.05725388745458343,1.1981875499015515,1.9817956549488722
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolmino_olmocr_pdfs_hq,178,0.0869140625,0.5389609408123003,2.0126821161510144,4.501498534852587
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolmino_stack_edu_fim,184,0.08984375,0.8568224499520027,2.4367110001837275,8.07469738628098
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolmino_stem_heavy_crawl,9,0.00439453125,1.07619434220732,38.67050276123716,192.14037250647107
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolmino_synth_code,62,0.0302734375,2.0494156297447654,11.203114659002141,46.40228037065072
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolmino_synth_instruction,11,0.00537109375,0.3814091623137485,10.207340748685313,52.9511590435811
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolmino_synth_math,66,0.0322265625,1.8856889491083522,8.557007785450807,50.372697153797134
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolmino_synth_qa,180,0.087890625,0.2128796790787743,1.3228675132694745,3.3385043366517264
sparse_03_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,dolmino_synth_thinking,37,0.01806640625,0.5781629085968317,6.7672680940978855,21.18642749409473
sparse_03_h080_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,plus,0.08,dolma3_arxiv,62,0.0302734375,1.3688727164731573,9.191919978715855,28.953842953981127
sparse_03_h080_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,plus,0.08,dolma3_cc/art_and_design_high,15,0.00732421875,0.08191006689470662,2.7464690588686658,9.086179032045354
sparse_03_h080_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,plus,0.08,dolma3_cc/art_and_design_low,19,0.00927734375,0.2556187675921951,5.33472773227391,15.1945850326734
sparse_03_h080_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,plus,0.08,dolma3_cc/crime_and_law_high,42,0.0205078125,0.17039059317081554,2.8641689185407184,6.7031512182726285
sparse_03_h080_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,plus,0.08,dolma3_cc/crime_and_law_low,13,0.00634765625,0.11740704267297038,4.233630017403927,11.242841081068676
sparse_03_h080_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,plus,0.08,dolma3_cc/education_and_jobs_high,13,0.00634765625,0.0322564931721299,1.7128192461873093,5.532161203685466
sparse_03_h080_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,plus,0.08,dolma3_cc/education_and_jobs_low,30,0.0146484375,0.15196921027317156,3.752006254127114,7.411329770360684
sparse_03_h080_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,plus,0.08,dolma3_cc/electronics_and_hardware_high,58,0.0283203125,0.2727556069719999,2.177503087250788,6.261217930594374
sparse_03_h080_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,plus,0.08,dolma3_cc/electronics_and_hardware_low,6,0.0029296875,0.06002965143954215,3.5572692537793955,10.48159517050724
sparse_03_h080_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,plus,0.08,dolma3_cc/entertainment_high,12,0.005859375,0.017669168331916695,1.5722384864397412,3.932529010266612
sparse_03_h080_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,plus,0.08,dolma3_cc/entertainment_low,19,0.00927734375,0.07687613354741281,2.5319940124119213,8.406276377870158
sparse_03_h080_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_03,sparse_geometry,outcome-blind deterministic geometry,plus,0.08,dolma3_cc/finance_and_business_high,42,0.0205078125,0.04813687463746574,1.311783810434791,2.768739380142504
