run_name,is_qsplit240_core,eval/paloma/macro_loss,eval/uncheatable_eval/macro_loss,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,aggregate_mean_theta
run_00230,True,3.5768351554870605,3.1532814502716064,0.7930403283018729,0.706101675374846,-2.134424478325261,1.4385296131386296,0.1677861182463166,-0.5330408965140847,0.07299872670371993
run_00088,True,3.6329574584960938,3.1020894050598145,0.864241597020878,-0.0007156713486731314,-0.39246720560640785,0.3844014345003121,-0.8149629939110864,0.3665255764076941,0.06783712284378614
run_00220,True,3.5768964290618896,3.122732639312744,-0.1305880721163956,-0.5209447593135653,-0.5368460057743919,1.5178175041759852,1.5370089725337697,-1.474170362594305,0.06537954615184953
run_00027,True,3.58380389213562,3.071631669998169,0.07340416626023658,-0.8784131269653253,1.2473701124051353,-0.5780849991991378,-0.2630382475506305,0.7611900707380326,0.06040466261471849
run_00143,True,3.6054701805114746,3.079312801361084,-1.1485648803644615,0.13788359661787922,0.9177712164471455,0.15230993396012177,-0.6064318955986459,0.9032190243099179,0.05936449922865953
run_00135,True,3.610048055648804,3.0966267585754395,-1.9135947020985535,0.19221426549125467,0.3653325834825248,-0.9879641846752848,1.3135058717684225,1.2875106981436888,0.042834088685342074
run_00232,True,3.606066226959229,3.1574413776397705,0.1723953550359417,-0.5630459622322094,-2.1697494132408406,0.7149112040869856,1.0987077315134064,0.8987408578464477,0.025326628834955216
run_00133,True,3.5612964630126953,3.125211477279663,1.1242786121428625,-0.5836239148065324,-0.3053258471163337,-1.359654047985261,1.2237197423036676,0.04124231799675744,0.023439477089193406
run_00121,True,3.6570639610290527,3.1008617877960205,-1.5085441433788607,0.1841223868203147,-0.3344898016687722,0.7050277792827612,0.23985621844046534,0.8484093422672275,0.022396963627189348
run_00236,True,3.561312437057495,3.113727569580078,-0.2881254815704127,0.4106374458821918,0.7362527705044667,-0.5960368265286794,1.206675827563166,-1.3438978312326928,0.020917650769673262
run_00123,True,3.6600327491760254,3.1056201457977295,-0.4865559096013009,0.7243339731139565,-0.35038063258936464,0.6992413529605813,-1.545433839577301,1.0704163323485854,0.018603546109192754
run_00176,True,3.64655876159668,3.0823802947998047,-0.3522702366168928,1.2114286188405623,0.2500018879911927,0.44343942084880106,-1.854330706992277,0.4123994830121942,0.018444744513930078
run_00149,True,3.637244462966919,3.1817920207977295,-0.43880365887298617,1.148823856780704,-2.846114862438693,-0.6325417040993545,1.1398526196194174,1.7169961129549718,0.014702060657343252
run_00188,True,3.613161087036133,3.1164326667785645,0.27630731971298494,1.0845272567766957,-0.46487477581596487,-0.13465440945802346,-0.20490059632518592,-0.4842015044907504,0.012033881733292673
run_00076,True,3.586276054382324,3.1454546451568604,1.9870798247622476,-0.2824756010132806,-2.0870301136331877,-0.22456512716378266,0.0018258175382637734,0.6731826269902059,0.011336237913411077
run_00101,True,3.5983822345733643,3.088827133178711,-0.48459015161992985,-0.20756861074557528,1.65138690734725,-1.139342831383658,0.9063812236958148,-0.6779418006669378,0.008054122771160651
run_00010,True,3.592404842376709,3.12735915184021,-0.7693732307328571,-0.7966505249771029,-0.2855484872697505,0.4176741165349103,2.4530350948232824,-0.9819402415552356,0.006199454470541117
run_00083,True,3.5934813022613525,3.1021173000335693,0.6920375663128564,0.22018171970536432,0.6052463111522252,-1.9193531291247203,-0.47807057394560476,0.8693471954812978,-0.0017684850697635517
run_00072,True,3.599827289581299,3.1192967891693115,-1.1690166714499044,0.7669729895070858,0.21219483968202457,0.055354564306716994,1.2082216935870969,-1.1310258225047765,-0.009549734478626096
run_00172,True,3.6454107761383057,3.091057062149048,-0.6875926336479784,-0.7828487561635186,0.44162823792629685,0.9935362599899887,-0.4596501809608611,0.39128986117745485,-0.017272868613102944
run_00115,True,3.609316349029541,3.156119585037231,-1.604908305383474,1.571375178028837,-1.4431862974219933,-1.6764549314726518,1.3301819436180324,1.7089586070084388,-0.01900563427046853
run_00166,True,3.5904347896575928,3.0783140659332275,0.27373457612395086,-2.1333249369361593,0.9030304040628736,-0.7785588570648337,0.3084750961034024,1.2871601827070223,-0.023247255833957297
run_00033,True,3.625504493713379,3.1183226108551025,-0.3981907270668931,-0.3641472917030101,-1.1170733952346623,1.8219335758380215,-1.1372541788080914,1.0351157076598447,-0.026602718219131776
run_00110,True,3.5806827545166016,3.10744047164917,-0.005242852187628748,0.6535453076655806,0.6236798710547028,-0.4791552389107279,-1.0347151409912427,0.07721019664238017,-0.0274463094544893
run_00026,True,3.612642526626587,3.078495502471924,-1.078036191030307,-1.1189210621025762,1.1362411651648658,1.2931259962812633,0.3724981197325859,-0.7938749230796709,-0.0314944825056398
run_00049,True,3.6543049812316895,3.087919235229492,-1.158575345107712,1.0546597710108754,0.7729722088664898,-0.8621270860948879,-0.1962113139302036,0.15934888080041376,-0.03832214740917078
run_00052,True,3.5867769718170166,3.115265369415283,1.368994952354581,-0.7756632106151212,-1.0172131181645727,-0.5389992397394188,-0.4675668275986978,1.1710851085773322,-0.04322705586431622
run_00151,True,3.6456189155578618,3.0978140830993652,0.5747159640103965,-0.9635657053681135,0.13441939335657788,0.16468744326496018,-0.6363062402168765,0.44658635337830194,-0.0465771319291256
run_00185,True,3.58705997467041,3.1192173957824707,0.9029638787237741,0.0831364021172744,-0.14063296036989378,-1.226318064253004,1.4204931971772752,-1.3474705208535789,-0.051304677909692176
