run_name,is_qsplit240_core,eval/paloma/macro_loss,eval/uncheatable_eval/macro_loss,theta_1,theta_2,theta_3,theta_4,theta_5,aggregate_mean_theta
run_00146,True,3.570621967315674,3.11939001083374,1.3612076688125094,2.0856334627129987,-0.4007437023655352,-1.2346443112652752,-1.4490095252733524,0.072488718524269
run_00188,True,3.613161087036133,3.1164326667785645,1.0912346678735336,-0.1684413166727339,-0.7034869682730025,0.24067983071153826,-0.14906890549834978,0.06218346162819714
run_00020,True,3.5802700519561768,3.0859363079071045,-0.3641888649655722,0.9122981773620225,0.6796255880333524,-1.1645088297217334,0.22911054950600432,0.0584673240428147
run_00187,True,3.5581183433532715,3.108811616897583,-0.9995403902749569,1.350882407289606,-0.03472563829447729,0.14913345916495813,-0.1801049034899911,0.05712898687902777
run_00198,True,3.555079936981201,3.1197965145111084,0.6293472563874729,1.1330949514906172,-0.23841252170693622,-0.058561520259267426,-1.1948494835563386,0.054123736471109574
run_00236,True,3.561312437057495,3.113727569580078,0.3118673310586185,-0.5373043310667629,-0.04990414448829041,0.9826994041809234,-0.455804251891991,0.05031080155849953
run_00103,True,3.608232975006103,3.0616488456726074,-0.7395812779040847,-0.7147366166016593,1.089368636827505,-0.9780165024705649,1.593093023523987,0.05002545267503664
run_00040,True,3.560866594314575,3.0977346897125244,0.8113372929664435,0.7273796244064158,0.6414984069643307,-0.2087103177171578,-1.7250562395893734,0.04928975340613175
run_00185,True,3.58705997467041,3.1192173957824707,0.2733032266010569,0.8125394635412108,-0.9873195955570988,1.1701169900679784,-1.0278694044817258,0.04815413603428431
run_00117,True,3.5778253078460693,3.158172369003296,-0.3681673274988989,0.2371903827369694,-1.9027315618342744,1.4882423001643892,0.7799974268218551,0.04690624407800807
run_00176,True,3.64655876159668,3.0823802947998047,0.9983197317288659,-1.2326055685932502,0.4264763801144369,-0.1798648165236581,0.18159979042950142,0.03878510343117918
run_00027,True,3.58380389213562,3.071631669998169,-0.8800415181951992,0.13751526634268477,1.4164514912787038,0.15699298326948954,-0.6409819736434557,0.03798724981044466
run_00225,True,3.6033902168273926,3.1001999378204346,0.4283156906099789,0.008394234159744976,0.4801026931141409,0.9119575642564149,-1.6535393404804122,0.035046168331973514
run_00133,True,3.5612964630126953,3.125211477279663,-0.25258066894492137,1.6811622802445225,-0.3757063266299682,0.2784188015681582,-1.167319654239324,0.03279488639969337
run_00084,True,3.5915322303771973,3.0924229621887207,-0.145986429999796,-1.0669437464118612,0.5820789067786583,0.048441844628278545,0.7425450104489457,0.03202711708884507
run_00008,True,3.623266696929931,3.103788137435913,1.4232974360644528,-0.4550883730546053,0.36522672296320063,-1.2808447651203692,0.10653048428877172,0.03182430102829013
run_00154,True,3.571053981781006,3.1397128105163574,-0.943697916329042,1.213598907007138,-1.28268735810399,1.1353502817138805,0.03308503710340137,0.031129790278277603
run_00181,True,3.582958459854126,3.100572109222412,0.3033138417641067,-0.06268471457425816,0.5362343608480978,-0.38718772322424494,-0.2352930836303203,0.030876536236676223
run_00226,True,3.703924417495727,3.1217992305755615,1.715287725525274,-1.9276730116127787,-1.1151901291563588,0.2275525732658256,1.2498437554697495,0.029964182698342334
run_00151,True,3.6456189155578618,3.0978140830993652,-0.8646339801184079,0.4975557700215192,0.19174710412750004,0.1941362552440765,0.06949845477433798,0.017660720809805165
run_00161,True,3.573493003845215,3.162952423095703,1.8023996250815453,1.8316798623384005,-1.8051294909472213,-1.4292310286052183,-0.3412402528082898,0.011695743011843318
run_00110,True,3.5806827545166016,3.10744047164917,0.5371940293068963,-0.6926896260576721,0.5102449944801075,0.31881815085262993,-0.636040747507553,0.007505360214881729
run_00054,True,3.602292060852051,3.0805160999298096,0.07350920946775409,0.29227460633656527,1.0341550716412165,-0.277121006619994,-1.0931689702012677,0.005929782124854821
run_00100,True,3.647045612335205,3.1218059062957764,0.5572132706215811,-2.0105431555041813,-0.32204782973679597,1.8207566859214315,-0.03378400048978732,0.002318994162449613
run_00026,True,3.612642526626587,3.078495502471924,-1.3833263609865496,-1.1558311965511179,0.6601461925181454,0.5587252536020413,1.2836640923093952,-0.007324403821617098
run_00101,True,3.5983822345733643,3.088827133178711,-0.35495800085628093,-0.6319449611884612,1.0950277127864985,0.8990632113175474,-1.0586329996733477,-0.010289007522808768
run_00141,True,3.596428632736206,3.070079803466797,-0.7041000148925117,0.07251937964400196,1.5484185333434057,-0.4869665756543073,-0.5388053577523108,-0.021786807062344427
run_00052,True,3.5867769718170166,3.115265369415283,-0.41098090346822297,1.8134324370704638,-0.453894230071158,-0.5022459402113942,-0.5599847393181743,-0.02273467519969714
run_00006,True,3.572333812713623,3.083338975906372,-0.4624941902696812,-0.4551589733784439,1.0472291160193,-1.0196001827579344,0.7492180805366817,-0.028161229970015578
run_00083,True,3.5934813022613525,3.1021173000335693,0.33716228949085053,0.5644282883132148,0.8457233788462484,0.08052296279446376,-1.9738557042518687,-0.02920375696141826
run_00128,True,3.621280431747437,3.0969769954681396,-1.6841723657183507,0.7534620543226279,0.6213375249169167,0.9756275536906032,-0.8192770371465957,-0.030604453986959722
run_00047,True,3.604978561401367,3.0913233757019043,-1.6467940888999164,-0.450380541755371,1.221957923629425,1.1395616181322434,-0.4187152092782721,-0.030874059634378236
run_00158,True,3.5923819541931152,3.0493812561035156,-2.2704058488277954,0.04657366478904609,1.820537245005294,-0.4382979611404113,0.6492090942614372,-0.03847676118248591
run_00123,True,3.6600327491760254,3.1056201457977295,0.5953937608556112,-0.6645706015891003,0.3600332075862636,-1.0256566935407583,0.5022491770175048,-0.04651022993409577
run_00172,True,3.6454107761383057,3.091057062149048,-0.9284343582890878,-0.5839386244745688,0.6668174961004518,-0.3059123251364931,0.9078287103384938,-0.048727820292240834
run_00137,True,3.669933557510376,3.1087307929992676,0.29167449898574294,-0.8607747214278882,0.2134663390569521,1.6846244309565401,-1.5837217853959784,-0.05094624756492627
run_00045,True,3.6015844345092773,3.126025915145874,1.3338904603788315,-1.4965757746865245,-0.6741761337525956,0.78819751833544,-0.20939139293845363,-0.05161106453266042
run_00144,True,3.655858278274536,3.0961287021636963,1.4562246027003845,-1.5232405360733834,0.5245915521824074,-0.1740499748232096,-0.5739787440797111,-0.058090620018702445
run_00132,True,3.6247036457061768,3.1049747467041016,-0.34834461140150047,-0.0997542227811229,-0.424805544287611,-1.514789819336425,2.0706646576285777,-0.06340590803561641
run_00033,True,3.625504493713379,3.1183226108551025,-0.3915806393531052,-0.0570985752266638,-0.30851601739860435,-1.302532918831226,1.6878016224637395,-0.07438530566917194
run_00143,True,3.6054701805114746,3.079312801361084,-0.11180220850185861,-1.0640412149108733,1.4588759733551246,-0.7150149996929301,0.052877399214065965,-0.07582101010729429
run_00150,True,3.592916250228882,3.128309965133667,1.5104328045725783,0.5907291522260817,0.01989466038446309,-1.9251879421888058,-0.581414275037166,-0.07710912000856976
run_00072,True,3.599827289581299,3.1192967891693115,0.5390393070342192,-1.0790321812424033,-0.17177677362266017,0.09750380358757658,0.2092567089724255,-0.08100182705416845
run_00010,True,3.592404842376709,3.12735915184021,-0.7945337281998286,0.25744134424864423,-0.5346099558223498,-0.09217584268827352,0.7536313236978847,-0.0820493717527846
run_00092,True,3.65327787399292,3.138988971710205,0.16399538602013947,0.3833964599132261,-1.2563144836807176,0.4460933379546136,-0.14872431918617415,-0.08231072379578253
run_00066,True,3.6057262420654297,3.1288163661956787,-0.19063635767424636,-0.49774359754070435,-0.6745084472974339,1.0514826145847405,-0.1123845486953789,-0.08475806732460461
run_00107,True,3.5949478149414062,3.174753189086914,-0.11116005101179868,1.6795935537047277,-2.2382900184433363,-0.4919637282902703,0.7327838705564057,-0.08580727469685437
run_00082,True,3.692021369934082,3.0868277549743652,-0.7124257433424704,-2.79196096219687,1.1259062845762882,0.17682233122584803,1.7499646008196836,-0.09033869778350416
run_00166,True,3.5904347896575928,3.0783140659332275,-1.9791833524649545,1.1161001250821265,1.4088610514381592,-0.2833537194201845,-0.7494783692209895,-0.09741085291716856
run_00094,True,3.6214160919189458,3.10550856590271,-0.40380757225012404,-0.25221964941244657,0.638131518784666,0.05568531374734155,-0.53242643234607,-0.09892736429532663
run_00059,True,3.625183582305908,3.1579949855804443,-0.6944890975308295,1.6104834974294104,-1.7876231616121863,-0.7773876311967632,1.152752119040034,-0.09925285477406694
run_00211,True,3.5886521339416504,3.189869165420532,0.5833691717086611,0.15232047596434314,-2.721565787082004,1.3122079619376201,0.16935536258110573,-0.10086256297805477
run_00163,True,3.6342854499816895,3.0927720069885254,-1.0580917653384658,-1.121315697642381,0.6482941406318261,0.2538714042974294,0.7423867161129643,-0.1069710403877254
run_00232,True,3.606066226959229,3.1574413776397705,-0.272526871939149,1.6373572519121156,-1.23782294654068,-1.6342521523413676,0.9391646590839263,-0.11361601196503093
run_00080,True,3.6998305320739746,3.157590866088867,1.2817212674718323,-1.4789507617728774,-1.7884170931086552,1.8900218849447068,-0.5014145045573479,-0.11940784140446828
run_00195,True,3.591989755630493,3.1553499698638916,0.5955100100592934,0.7269049579814192,-0.9202051955505747,0.4968625895098681,-1.4977417612218282,-0.11973387984436443
run_00116,True,3.639493465423584,3.1372334957122803,0.8044655106632339,-0.24762230040856784,-0.6281369072609495,-0.2615502818328196,-0.28413060209376334,-0.12339491618657328
