backend,elapsed_seconds,event,gpu_index,gpu_utilization_percent,memory_total_mib,memory_used_mib,memory_utilization_percent,phase,power_watts,sm_clock_mhz,temperature_c,duration_seconds,batch_count,case_count,device_count,tensor_parallel_size,batch_index,batch_seconds,bucket_max_tokens,case_ids,inference_seconds,padded_tokens,padding_seconds,prompt_tokens,real_tokens,batch_row,case_id,golden_probability_gap_to_greedy,greedy_token_id,max_probability_error,rank,top_probability_l1_error,total_seconds,attention_backend,vllm_batch_invariant,vllm_use_flashinfer_sampler,wave_count,request_id,request_kind,request_seconds,response_bytes,wave,wave_seconds
levanter-gpu,39.954845,gpu_sample,6.0,10.0,81559.0,61361.0,0.0,model_load,118.84,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,39.954867,gpu_sample,7.0,10.0,81559.0,61361.0,0.0,model_load,120.6,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,42.074566,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.3,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,42.074666,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,118.99,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,42.074697,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.01,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,42.074725,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.0,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,42.074783,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.28,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,42.074811,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.19,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,42.074836,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,118.84,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,42.074861,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.61,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,44.200695,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.35,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,44.200816,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.03,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,44.200851,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.03,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,44.200878,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,118.96,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,44.200904,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.34,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,44.200929,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.25,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,44.200956,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,118.88,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,44.20098,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.67,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,46.323211,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.34,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,46.323277,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.0,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,46.323305,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.04,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,46.323327,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.03,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,46.323349,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.37,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,46.32337,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.24,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,46.323392,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,118.91,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,46.323413,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.62,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,48.442165,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.44,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,48.442257,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.05,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,48.44229,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.05,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,48.442321,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.03,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,48.442349,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.39,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,48.442377,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.25,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,48.442401,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,118.94,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,48.442427,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.64,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,50.562928,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.46,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,50.563038,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.05,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,50.563068,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.12,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,50.563095,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.09,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,50.56312,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.36,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,50.563145,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.31,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,50.563169,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,118.96,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,50.563194,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.65,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,52.684685,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.52,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,52.68477,gpu_sample,1.0,5.0,81559.0,61361.0,0.0,model_load,119.12,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,52.6848,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.16,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,52.684825,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.13,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,52.684848,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.5,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,52.68487,gpu_sample,5.0,9.0,81559.0,61361.0,0.0,model_load,115.27,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,52.684893,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,118.99,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,52.684913,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.7,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,54.891099,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.51,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,54.891409,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.05,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,54.891444,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.11,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,54.891474,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.12,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,54.891502,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.42,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,54.891528,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.25,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,54.89156,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.02,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,54.891585,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.67,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,57.027777,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.54,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,57.027886,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.04,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,57.027921,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.14,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,57.027949,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.18,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,57.027974,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.5,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,57.028002,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.28,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,57.028027,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.0,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,57.028053,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.68,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,59.147925,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.55,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,59.148026,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.1,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,59.148055,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.18,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,59.148079,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.17,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,59.148101,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.49,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,59.148123,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.26,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,59.148145,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.07,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,59.148166,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.7,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,61.271538,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.56,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,61.271638,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.07,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,61.27167,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.1,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,61.271697,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.18,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,61.271722,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.53,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,61.271745,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.31,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,61.271782,gpu_sample,6.0,8.0,81559.0,61361.0,0.0,model_load,119.09,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,61.271804,gpu_sample,7.0,4.0,81559.0,61361.0,0.0,model_load,120.69,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,63.389287,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.53,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,63.389377,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.05,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,63.389407,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.11,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,63.389431,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.22,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,63.389455,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.5,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,63.389477,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.32,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,63.389499,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.07,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,63.38952,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.65,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,65.509368,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.6,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,65.509479,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.11,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,65.509512,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.12,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,65.509538,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.2,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,65.509562,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.5,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,65.509585,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.29,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,65.509609,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.06,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,65.509632,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.67,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,67.685958,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.64,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,67.686065,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.07,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,67.686101,gpu_sample,2.0,1.0,81559.0,61361.0,0.0,model_load,117.1,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,67.686133,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.25,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,67.686163,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.63,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,67.68626,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.28,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,67.686286,gpu_sample,6.0,1.0,81559.0,61361.0,0.0,model_load,119.08,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,67.686309,gpu_sample,7.0,10.0,81559.0,61361.0,0.0,model_load,120.71,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,69.991681,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.67,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,69.99176,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.07,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,69.991787,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.11,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,69.991809,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.22,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,69.991832,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.57,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,69.991852,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.36,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,69.991872,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.17,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,69.991894,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.73,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,72.112444,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.69,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,72.112536,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.11,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,72.112564,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.12,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,72.112589,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.24,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,72.11261,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.55,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,72.112634,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.27,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,72.112656,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.08,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,72.112677,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.68,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,74.237392,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.67,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,74.23749,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.08,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,74.23752,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.14,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,74.237544,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.2,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,74.237567,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.62,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,74.237589,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.27,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,74.237612,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.13,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,74.237633,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.72,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,76.356829,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.66,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,76.356888,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.07,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,76.356915,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.14,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,76.356939,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.25,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,76.356959,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.61,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,76.356981,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.31,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,76.357003,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.14,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,76.357025,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.7,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,78.475868,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.64,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,78.475967,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.11,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,78.475998,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.13,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,78.476022,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.27,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,78.476046,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.66,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,78.47607,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.3,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,78.476093,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.16,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,78.476116,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.72,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,80.596772,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.63,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,80.596982,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.08,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,80.597018,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.1,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,80.597047,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.25,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
