dataset,k,policy,seed,subset_id,selected_indices,success,regret@1,regret@5,chosen_true_rank,rmse,spearman,runtime_s
two_phase_starcoder,10,doptimal_observed,3013,41-43-55-56-68-87-93-101-110-115,"[41, 43, 55, 56, 68, 87, 93, 101, 110, 115]",1.0,0.004686594009399414,0.0,17.0,0.04794101434414452,0.9430592396109637,1.9939515410078457
two_phase_starcoder,10,doptimal_observed,3014,41-43-55-56-68-87-93-101-110-115,"[41, 43, 55, 56, 68, 87, 93, 101, 110, 115]",1.0,0.004686594009399414,0.0,17.0,0.04794101434414452,0.9430592396109637,1.916422207999858
two_phase_starcoder,10,doptimal_observed,3015,41-43-55-56-68-87-93-101-110-115,"[41, 43, 55, 56, 68, 87, 93, 101, 110, 115]",1.0,0.004686594009399414,0.0,17.0,0.04794101434414452,0.9430592396109637,1.9700543749931967
two_phase_starcoder,10,doptimal_observed,3016,41-43-55-56-68-87-93-101-110-112,"[41, 43, 55, 56, 68, 87, 93, 101, 110, 112]",1.0,0.0036844611167906605,0.0,13.0,0.04025752127573464,0.9474801061007957,1.9913353340089088
two_phase_starcoder,10,doptimal_observed,3017,41-43-55-56-68-87-93-101-110-112,"[41, 43, 55, 56, 68, 87, 93, 101, 110, 112]",1.0,0.0036844611167906605,0.0,13.0,0.04025752127573464,0.9474801061007957,1.9915661659906618
two_phase_starcoder,10,doptimal_observed,3018,41-43-55-56-68-87-93-101-110-112,"[41, 43, 55, 56, 68, 87, 93, 101, 110, 112]",1.0,0.0036844611167906605,0.0,13.0,0.04025752127573464,0.9474801061007957,1.9353473329974804
two_phase_starcoder,10,doptimal_observed,3019,41-43-55-56-68-87-93-101-110-112,"[41, 43, 55, 56, 68, 87, 93, 101, 110, 112]",1.0,0.0036844611167906605,0.0,13.0,0.04025752127573464,0.9474801061007957,1.8592319169983966
two_phase_starcoder,10,doptimal_observed,3020,41-43-55-56-68-87-93-101-110-115,"[41, 43, 55, 56, 68, 87, 93, 101, 110, 115]",1.0,0.004686594009399414,0.0,17.0,0.04794101434414452,0.9430592396109637,1.8031838750030147
two_phase_starcoder,10,doptimal_observed,3021,41-43-55-56-68-87-93-101-110-115,"[41, 43, 55, 56, 68, 87, 93, 101, 110, 115]",1.0,0.004686594009399414,0.0,17.0,0.04794101434414452,0.9430592396109637,1.819653875005315
two_phase_starcoder,10,oracle_hill_climb,1074,5-9-10-12-31-33-47-49-55-93,"[5, 9, 10, 12, 31, 33, 47, 49, 55, 93]",1.0,0.0,0.0,1.0,2.0481837742963025,0.8442163533617807,1.3702499579958385
two_phase_starcoder,10,oracle_hill_climb,1101,3-18-45-50-54-66-84-107-108-110,"[3, 18, 45, 50, 54, 66, 84, 107, 108, 110]",1.0,0.0,0.0,1.0,0.07089340747560731,0.904247876061969,1.5012070419907104
two_phase_starcoder,10,oracle_hill_climb,1025,26-35-51-53-54-58-69-82-98-107,"[26, 35, 51, 53, 54, 58, 69, 82, 98, 107]",1.0,0.0,0.0,1.0,0.5012851872323025,0.951039864683043,1.4189864999934798
two_phase_starcoder,10,oracle_hill_climb,1092,4-10-19-39-41-66-76-90-91-102,"[4, 10, 19, 39, 41, 66, 76, 90, 91, 102]",1.0,0.00032567977905262335,0.00032567977905262335,3.0,0.9858201192838334,0.9014262099719372,1.344021334007266
two_phase_starcoder,10,oracle_hill_climb,1080,21-29-31-47-50-51-64-67-70-83,"[21, 29, 31, 47, 50, 51, 64, 67, 70, 83]",1.0,0.0012335777282714844,0.00032567977905262335,6.0,0.06924203637940739,0.9211701841387,1.6678586670022923
two_phase_starcoder,10,oracle_hill_climb,1046,7-8-33-38-40-42-68-78-89-108,"[7, 8, 33, 38, 40, 42, 68, 78, 89, 108]",1.0,0.0008053779602050781,0.0008053779602050781,5.0,6.6533566571236875,0.8322069734363587,1.6580372919997899
two_phase_starcoder,10,oracle_hill_climb,1019,15-20-36-53-65-66-91-94-103-114,"[15, 20, 36, 53, 65, 66, 91, 94, 103, 114]",1.0,0.0,0.0,1.0,1.2822849030317789,0.9548533425594894,1.6371332080016145
two_phase_starcoder,10,oracle_hill_climb,1014,1-27-30-63-67-93-104-108-111-112,"[1, 27, 30, 63, 67, 93, 104, 108, 111, 112]",1.0,0.0,0.0,1.0,6.013069642796913,0.9197247530081114,1.4660757090023253
two_phase_starcoder,10,oracle_hill_climb,1079,18-50-61-63-87-90-100-102-105-110,"[18, 50, 61, 63, 87, 90, 100, 102, 105, 110]",1.0,0.0,0.0,1.0,0.04155670715769258,0.9385999308038289,1.7630913339962717
two_phase_starcoder,10,oracle_hill_climb,2012,11-41-47-55-81-86-87-100-106-108,"[11, 41, 47, 55, 81, 86, 87, 100, 106, 108]",1.0,0.0,0.0,1.0,0.042555784539815254,0.9531465036712412,1.7154827080084942
two_phase_starcoder,10,oracle_hill_climb,1049,2-20-68-77-87-90-92-106-110-112,"[2, 20, 68, 77, 87, 90, 92, 106, 110, 112]",1.0,0.0028356313705444336,0.0012335777282714844,11.0,3.4089334641740594,0.8154691884826817,1.7307492499967339
two_phase_starcoder,10,oracle_hill_climb,1044,11-24-30-40-44-55-84-87-88-98,"[11, 24, 30, 40, 44, 55, 84, 87, 88, 98]",1.0,0.0,0.0,1.0,0.04624904582269318,0.9628954753392536,1.7312504589935998
