sts_prefix,bucket,owners,reasons,sources,artifact_kinds,priority_max,normalized_glob
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s1-d0.8-ce6180/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1523,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s1-d0.8-ce6180/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s1-d1.0-4a7859/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1524,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s1-d1.0-4a7859/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s10-d0.2-85ec5d/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1525,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s10-d0.2-85ec5d/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s10-d0.4-208a39/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1526,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s10-d0.4-208a39/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s10-d0.6-7f663b/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1527,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s10-d0.6-7f663b/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s10-d0.8-2d82a1/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1528,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s10-d0.8-2d82a1/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s10-d1.0-44b1b0/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1529,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s10-d1.0-44b1b0/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s100-d0.2-073d38/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1530,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s100-d0.2-073d38/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s100-d0.4-12de41/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1531,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s100-d0.4-12de41/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s100-d0.6-6698df/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1532,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s100-d0.6-6698df/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s100-d0.8-a4a221/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1533,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s100-d0.8-a4a221/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s100-d1.0-468cbe/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1534,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s100-d1.0-468cbe/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s1000-d0.2-00b88c/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1535,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s1000-d0.2-00b88c/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s1000-d0.4-222750/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1536,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s1000-d0.4-222750/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s1000-d0.6-0f8368/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1537,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s1000-d0.6-0f8368/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s1000-d0.8-b1fd48/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1538,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s1000-d0.8-b1fd48/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s1000-d1.0-a671c3/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1539,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-4B-s1000-d1.0-a671c3/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s1-d0.2-578391/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1540,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s1-d0.2-578391/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s1-d0.4-e3f5f4/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1541,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s1-d0.4-e3f5f4/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s1-d0.6-c1f2b5/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1542,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s1-d0.6-c1f2b5/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s1-d0.8-deadb1/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1543,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s1-d0.8-deadb1/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s1-d1.0-935c6d/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1544,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s1-d1.0-935c6d/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s10-d0.2-bb8e75/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1545,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s10-d0.2-bb8e75/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s10-d0.4-30fe99/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1546,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s10-d0.4-30fe99/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s10-d0.6-54ed11/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1547,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s10-d0.6-54ed11/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s10-d0.8-8d86a8/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1548,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s10-d0.8-8d86a8/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s10-d1.0-c09721/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1549,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s10-d1.0-c09721/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s100-d0.2-6c7a03/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1550,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s100-d0.2-6c7a03/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s100-d0.4-447fb7/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1551,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s100-d0.4-447fb7/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s100-d0.6-ca370d/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1552,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s100-d0.6-ca370d/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s100-d0.8-561325/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1553,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s100-d0.8-561325/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s100-d1.0-58b990/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1554,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s100-d1.0-58b990/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s1000-d0.2-458c5a/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1555,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s1000-d0.2-458c5a/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s1000-d0.4-1f5d93/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1556,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s1000-d0.4-1f5d93/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s1000-d0.6-c7d3f2/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1557,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s1000-d0.6-c7d3f2/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s1000-d0.8-9b6d3c/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1558,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s1000-d0.8-9b6d3c/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s1000-d1.0-441940/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1559,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr3.54e-3-8B-s1000-d1.0-441940/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s1-d0.2-dbc8d3/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1560,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s1-d0.2-dbc8d3/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s1-d0.4-a8dd8e/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1561,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s1-d0.4-a8dd8e/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s1-d0.6-70a336/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1562,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s1-d0.6-70a336/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s1-d0.8-14a93c/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1563,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s1-d0.8-14a93c/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s1-d1.0-3e33ee/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1564,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s1-d1.0-3e33ee/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s10-d0.2-57a397/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1565,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s10-d0.2-57a397/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s10-d0.4-99224b/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1566,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s10-d0.4-99224b/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s10-d0.6-bea661/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1567,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s10-d0.6-bea661/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s10-d0.8-1bf5b8/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1568,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s10-d0.8-1bf5b8/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s10-d1.0-2fa744/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1569,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s10-d1.0-2fa744/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s100-d0.2-840aa6/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1570,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s100-d0.2-840aa6/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s100-d0.4-0a6a76/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1571,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s100-d0.4-0a6a76/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s100-d0.6-ebc60c/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1572,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s100-d0.6-ebc60c/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s100-d0.8-f435d8/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1573,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s100-d0.8-f435d8/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s100-d1.0-96a74b/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1574,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s100-d1.0-96a74b/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s1000-d0.2-4ecef5/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1575,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s1000-d0.2-4ecef5/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s1000-d0.4-73a8a2/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1576,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s1000-d0.4-73a8a2/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s1000-d0.6-58f9d7/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1577,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s1000-d0.6-58f9d7/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s1000-d0.8-28ee21/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1578,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s1000-d0.8-28ee21/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s1000-d1.0-255407/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1579,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-1B-s1000-d1.0-255407/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s1-d0.2-fb9beb/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1580,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s1-d0.2-fb9beb/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s1-d0.4-62f9e4/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1581,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s1-d0.4-62f9e4/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s1-d0.6-e967c9/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1582,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s1-d0.6-e967c9/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s1-d0.8-4df70e/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1583,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s1-d0.8-4df70e/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s1-d1.0-a2742e/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1584,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s1-d1.0-a2742e/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s10-d0.2-61341f/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1585,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s10-d0.2-61341f/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s10-d0.4-3f427f/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1586,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s10-d0.4-3f427f/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s10-d0.6-89b28b/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1587,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s10-d0.6-89b28b/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s10-d0.8-2d7aff/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1588,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s10-d0.8-2d7aff/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s10-d1.0-3a547d/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1589,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s10-d1.0-3a547d/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s100-d0.2-76ebf6/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1590,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s100-d0.2-76ebf6/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s100-d0.4-d1cb6a/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1591,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s100-d0.4-d1cb6a/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s100-d0.6-24247d/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1592,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s100-d0.6-24247d/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s100-d0.8-e3cbdd/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1593,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s100-d0.8-e3cbdd/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s100-d1.0-80a63c/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1594,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s100-d1.0-80a63c/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s1000-d0.2-31621e/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1595,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s1000-d0.2-31621e/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s1000-d0.4-1ab4bb/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1596,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s1000-d0.4-1ab4bb/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s1000-d0.6-20d6bd/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1597,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s1000-d0.6-20d6bd/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s1000-d0.8-08e613/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1598,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s1000-d0.8-08e613/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s1000-d1.0-4052d5/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1599,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-2B-s1000-d1.0-4052d5/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s1-d0.2-a419d0/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1600,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s1-d0.2-a419d0/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s1-d0.4-94941f/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1601,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s1-d0.4-94941f/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s1-d0.6-55cd85/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1602,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s1-d0.6-55cd85/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s1-d0.8-9cd0f7/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1603,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s1-d0.8-9cd0f7/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s1-d1.0-a48356/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1604,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s1-d1.0-a48356/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s10-d0.2-cc0fb5/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1605,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s10-d0.2-cc0fb5/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s10-d0.4-45e8b7/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1606,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s10-d0.4-45e8b7/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s10-d0.6-e4a589/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1607,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s10-d0.6-e4a589/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s10-d0.8-322919/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1608,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s10-d0.8-322919/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s10-d1.0-115d1e/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1609,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s10-d1.0-115d1e/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s100-d0.2-f8a1f4/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1610,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s100-d0.2-f8a1f4/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s100-d0.4-25a94d/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1611,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s100-d0.4-25a94d/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s100-d0.6-93e1c1/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1612,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s100-d0.6-93e1c1/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s100-d0.8-f863a3/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1613,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s100-d0.8-f863a3/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s100-d1.0-25fe0f/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1614,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s100-d1.0-25fe0f/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s1000-d0.2-2a0194/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1615,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s1000-d0.2-2a0194/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s1000-d0.4-c824f1/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1616,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s1000-d0.4-c824f1/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s1000-d0.6-c9fabb/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1617,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s1000-d0.6-c9fabb/**
gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s1000-d0.8-d7c2c8/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:1618,,0,gs://marin-eu-west4/checkpoints/muonh-power0.2-lr5.00e-3-4B-s1000-d0.8-d7c2c8/**
